WARNING 2024-05-04 12:31:42,628 basehttp 22876 23704 "GET /main/ HTTP/1.1" 404 2423
INFO 2024-05-04 12:31:46,304 views 22876 23704 Index page accessed
INFO 2024-05-04 12:31:46,305 basehttp 22876 23704 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:31:48,890 views 22876 23704 Index page accessed
INFO 2024-05-04 12:31:48,891 basehttp 22876 23704 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:31:50,217 views 22876 23704 About page accessed
INFO 2024-05-04 12:31:50,218 basehttp 22876 23704 "GET /about/ HTTP/1.1" 200 2764
INFO 2024-05-04 12:31:51,275 views 22876 23704 Index page accessed
INFO 2024-05-04 12:31:51,275 basehttp 22876 23704 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:31:52,805 views 22876 23704 About page accessed
INFO 2024-05-04 12:31:52,806 basehttp 22876 23704 "GET /about/ HTTP/1.1" 200 2764
INFO 2024-05-04 12:31:53,526 views 22876 23704 Index page accessed
INFO 2024-05-04 12:31:53,526 basehttp 22876 23704 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:00,023 autoreload 22876 21752 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:32:00,498 autoreload 36456 20268 Watching for file changes with StatReloader
INFO 2024-05-04 12:32:00,591 views 36456 16284 About page accessed
INFO 2024-05-04 12:32:00,592 basehttp 36456 16284 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:01,738 views 36456 16284 Index page accessed
INFO 2024-05-04 12:32:01,739 basehttp 36456 16284 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:02,796 views 36456 16284 About page accessed
INFO 2024-05-04 12:32:02,797 basehttp 36456 16284 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:03,443 views 36456 16284 Index page accessed
INFO 2024-05-04 12:32:03,443 basehttp 36456 16284 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:04,456 views 36456 16284 Index page accessed
INFO 2024-05-04 12:32:04,456 basehttp 36456 16284 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:05,974 views 36456 16284 Index page accessed
INFO 2024-05-04 12:32:05,974 basehttp 36456 16284 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:06,733 views 36456 16284 About page accessed
INFO 2024-05-04 12:32:06,733 basehttp 36456 16284 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:07,557 views 36456 16284 Index page accessed
INFO 2024-05-04 12:32:07,558 basehttp 36456 16284 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:08,419 views 36456 16284 About page accessed
INFO 2024-05-04 12:32:08,420 basehttp 36456 16284 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:08,924 views 36456 16284 Index page accessed
INFO 2024-05-04 12:32:08,925 basehttp 36456 16284 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:23,287 autoreload 29692 30708 Watching for file changes with StatReloader
INFO 2024-05-04 12:32:24,797 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:24,798 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:26,421 views 29692 14396 About page accessed
INFO 2024-05-04 12:32:26,421 basehttp 29692 14396 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:27,223 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:27,224 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:28,521 views 29692 14396 About page accessed
INFO 2024-05-04 12:32:28,522 basehttp 29692 14396 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:29,135 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:29,136 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:29,871 views 29692 14396 About page accessed
INFO 2024-05-04 12:32:29,872 basehttp 29692 14396 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:30,358 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:30,359 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:31,304 views 29692 14396 About page accessed
INFO 2024-05-04 12:32:31,304 basehttp 29692 14396 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:31,844 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:31,845 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:36,733 views 29692 14396 About page accessed
INFO 2024-05-04 12:32:36,733 basehttp 29692 14396 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:38,473 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:38,474 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:40,235 views 29692 14396 About page accessed
INFO 2024-05-04 12:32:40,236 basehttp 29692 14396 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:32:40,888 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:40,889 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:41,816 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:41,816 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:42,319 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:42,320 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:42,851 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:42,851 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:43,323 views 29692 14396 Index page accessed
INFO 2024-05-04 12:32:43,324 basehttp 29692 14396 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:32:44,685 views 29692 14396 About page accessed
INFO 2024-05-04 12:32:44,685 basehttp 29692 14396 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:33:00,776 views 29692 14396 About page accessed
INFO 2024-05-04 12:33:00,776 basehttp 29692 14396 "GET /about/ HTTP/1.1" 200 2762
INFO 2024-05-04 12:33:01,483 autoreload 29692 30708 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:33:01,946 autoreload 26344 5844 Watching for file changes with StatReloader
INFO 2024-05-04 12:33:02,156 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:02,156 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:03,418 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:03,419 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:04,076 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:04,076 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:04,811 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:04,811 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:05,089 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:05,089 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:05,270 views 26344 18756 About page accessed
INFO 2024-05-04 12:33:05,271 basehttp 26344 18756 "GET /about/ HTTP/1.1" 200 2761
INFO 2024-05-04 12:33:05,765 views 26344 18756 Index page accessed
INFO 2024-05-04 12:33:05,766 basehttp 26344 18756 "GET / HTTP/1.1" 200 1279
INFO 2024-05-04 12:33:06,371 views 26344 18756 Index page accessed
